;VIDEO;ANIMAL;BODY-PART;SHAPE;ENTRY FRAMES;EXIT FRAMES
0;D1_C4A1_cropped;Animal_1;Nose;H3;3659;3717
1;D1_C4A1_cropped;Animal_1;Nose;H3;3719;3719
2;D1_C4A1_cropped;Animal_1;Nose;H3;3807;3851
3;D1_C4A1_cropped;Animal_1;Nose;H3;3876;3895
4;D1_C4A1_cropped;Animal_1;Nose;H3;3914;3949
5;D1_C4A1_cropped;Animal_1;Nose;H3;8453;8504
0;D1_C4A1_cropped;Animal_1;Nose;H11;1128;1210
1;D1_C4A1_cropped;Animal_1;Nose;H11;1565;1600
2;D1_C4A1_cropped;Animal_1;Nose;H11;1611;1626
3;D1_C4A1_cropped;Animal_1;Nose;H11;4547;4572
0;D1_C4A1_cropped;Animal_1;Nose;H4;2255;2480
1;D1_C4A1_cropped;Animal_1;Nose;H4;8354;8383
0;D1_C4A1_cropped;Animal_1;Nose;H1;8641;8686
1;D1_C4A1_cropped;Animal_1;Nose;H1;11646;11646
2;D1_C4A1_cropped;Animal_1;Nose;H1;11648;11659
0;D1_C4A1_cropped;Animal_1;Nose;H6;1964;2002
1;D1_C4A1_cropped;Animal_1;Nose;H6;7782;7797
0;D1_C4A1_cropped;Animal_1;Nose;H10;198;332
1;D1_C4A1_cropped;Animal_1;Nose;H10;335;335
2;D1_C4A1_cropped;Animal_1;Nose;H10;341;344
3;D1_C4A1_cropped;Animal_1;Nose;H10;346;347
4;D1_C4A1_cropped;Animal_1;Nose;H10;354;363
5;D1_C4A1_cropped;Animal_1;Nose;H10;372;401
6;D1_C4A1_cropped;Animal_1;Nose;H10;406;407
7;D1_C4A1_cropped;Animal_1;Nose;H10;592;593
8;D1_C4A1_cropped;Animal_1;Nose;H10;598;599
9;D1_C4A1_cropped;Animal_1;Nose;H10;831;838
10;D1_C4A1_cropped;Animal_1;Nose;H10;1679;1711
11;D1_C4A1_cropped;Animal_1;Nose;H10;4678;4717
12;D1_C4A1_cropped;Animal_1;Nose;H10;5779;5887
0;D1_C4A1_cropped;Animal_1;Nose;H18;6378;6415
1;D1_C4A1_cropped;Animal_1;Nose;H18;6536;6646
2;D1_C4A1_cropped;Animal_1;Nose;H18;6843;6860
3;D1_C4A1_cropped;Animal_1;Nose;H18;6944;6987
4;D1_C4A1_cropped;Animal_1;Nose;H18;6989;6991
5;D1_C4A1_cropped;Animal_1;Nose;H18;10308;10563
0;D1_C4A1_cropped;Animal_1;Nose;H0;8845;9052
1;D1_C4A1_cropped;Animal_1;Nose;H0;9069;9145
2;D1_C4A1_cropped;Animal_1;Nose;H0;9164;9518
3;D1_C4A1_cropped;Animal_1;Nose;H0;9567;9575
4;D1_C4A1_cropped;Animal_1;Nose;H0;11133;11548
5;D1_C4A1_cropped;Animal_1;Nose;H0;11559;11567
6;D1_C4A1_cropped;Animal_1;Nose;H0;11729;12090
7;D1_C4A1_cropped;Animal_1;Nose;H0;12119;12490
8;D1_C4A1_cropped;Animal_1;Nose;H0;12497;12498
9;D1_C4A1_cropped;Animal_1;Nose;H0;12537;12538
0;D1_C4A1_cropped;Animal_1;Nose;H14;4120;4248
1;D1_C4A1_cropped;Animal_1;Nose;H14;4367;4388
2;D1_C4A1_cropped;Animal_1;Nose;H14;4391;4392
0;D1_C4A1_cropped;Animal_1;Nose;H13;4423;4438
0;D1_C4A1_cropped;Animal_1;Nose;H7;1886;1929
0;D1_C4A1_cropped;Animal_1;Nose;H2;8530;8606
0;D1_C4A1_cropped;Animal_1;Nose;H5;2132;2180
1;D1_C4A1_cropped;Animal_1;Nose;H5;2182;2182
2;D1_C4A1_cropped;Animal_1;Nose;H5;7934;8012
3;D1_C4A1_cropped;Animal_1;Nose;H5;8269;8312
0;D1_C4A1_cropped;Animal_1;Nose;H12;1375;1446
1;D1_C4A1_cropped;Animal_1;Nose;H12;1499;1501
2;D1_C4A1_cropped;Animal_1;Nose;H12;1504;1507
3;D1_C4A1_cropped;Animal_1;Nose;H12;2752;2820
4;D1_C4A1_cropped;Animal_1;Nose;H12;4488;4509
0;D1_C4A1_cropped;Animal_1;Nose;H9;1740;1780
1;D1_C4A1_cropped;Animal_1;Nose;H9;4751;4786
2;D1_C4A1_cropped;Animal_1;Nose;H9;5054;5073
3;D1_C4A1_cropped;Animal_1;Nose;H9;5130;5196
4;D1_C4A1_cropped;Animal_1;Nose;H9;5199;5235
5;D1_C4A1_cropped;Animal_1;Nose;H9;5350;5364
6;D1_C4A1_cropped;Animal_1;Nose;H9;5619;5650
7;D1_C4A1_cropped;Animal_1;Nose;H9;5715;5752
0;D1_C4A1_cropped;Animal_1;Nose;H19;6202;6252
1;D1_C4A1_cropped;Animal_1;Nose;H19;6685;6720
2;D1_C4A1_cropped;Animal_1;Nose;H19;9602;9662
3;D1_C4A1_cropped;Animal_1;Nose;H19;9728;9848
4;D1_C4A1_cropped;Animal_1;Nose;H19;9905;10030
5;D1_C4A1_cropped;Animal_1;Nose;H19;10035;10036
6;D1_C4A1_cropped;Animal_1;Nose;H19;10042;10125
7;D1_C4A1_cropped;Animal_1;Nose;H19;10235;10242
8;D1_C4A1_cropped;Animal_1;Nose;H19;10247;10248
9;D1_C4A1_cropped;Animal_1;Nose;H19;10251;10254
10;D1_C4A1_cropped;Animal_1;Nose;H19;10257;10286
11;D1_C4A1_cropped;Animal_1;Nose;H19;10727;10730
12;D1_C4A1_cropped;Animal_1;Nose;H19;10734;10736
13;D1_C4A1_cropped;Animal_1;Nose;H19;10745;10759
14;D1_C4A1_cropped;Animal_1;Nose;H19;10859;11096
0;D1_C4A1_cropped;Animal_1;Nose;H8;1809;1854
1;D1_C4A1_cropped;Animal_1;Nose;H8;1856;1856
2;D1_C4A1_cropped;Animal_1;Nose;H8;4817;4897
3;D1_C4A1_cropped;Animal_1;Nose;H8;5365;5432
0;D1_C4A2_cropped;Animal_1;Nose;H13;2454;2488
1;D1_C4A2_cropped;Animal_1;Nose;H13;7094;7123
2;D1_C4A2_cropped;Animal_1;Nose;H13;7165;7180
3;D1_C4A2_cropped;Animal_1;Nose;H13;12045;12083
4;D1_C4A2_cropped;Animal_1;Nose;H13;12170;12196
0;D1_C4A2_cropped;Animal_1;Nose;H8;681;753
1;D1_C4A2_cropped;Animal_1;Nose;H8;756;757
2;D1_C4A2_cropped;Animal_1;Nose;H8;6492;6522
3;D1_C4A2_cropped;Animal_1;Nose;H8;8890;8956
4;D1_C4A2_cropped;Animal_1;Nose;H8;8977;8982
0;D1_C4A2_cropped;Animal_1;Nose;H18;1930;1974
1;D1_C4A2_cropped;Animal_1;Nose;H18;3179;3190
2;D1_C4A2_cropped;Animal_1;Nose;H18;4179;4210
3;D1_C4A2_cropped;Animal_1;Nose;H18;4294;4309
4;D1_C4A2_cropped;Animal_1;Nose;H18;7637;7725
5;D1_C4A2_cropped;Animal_1;Nose;H18;9823;9860
6;D1_C4A2_cropped;Animal_1;Nose;H18;10528;10575
7;D1_C4A2_cropped;Animal_1;Nose;H18;10778;10804
8;D1_C4A2_cropped;Animal_1;Nose;H18;15806;15806
9;D1_C4A2_cropped;Animal_1;Nose;H18;15808;15884
10;D1_C4A2_cropped;Animal_1;Nose;H18;16975;16993
0;D1_C4A2_cropped;Animal_1;Nose;H14;2296;2321
1;D1_C4A2_cropped;Animal_1;Nose;H14;2385;2418
2;D1_C4A2_cropped;Animal_1;Nose;H14;7199;7220
3;D1_C4A2_cropped;Animal_1;Nose;H14;11985;12012
4;D1_C4A2_cropped;Animal_1;Nose;H14;16541;16647
5;D1_C4A2_cropped;Animal_1;Nose;H14;16653;16669
6;D1_C4A2_cropped;Animal_1;Nose;H14;16671;16672
7;D1_C4A2_cropped;Animal_1;Nose;H14;16768;16783
0;D1_C4A2_cropped;Animal_1;Nose;H0;4545;4749
1;D1_C4A2_cropped;Animal_1;Nose;H0;4766;4840
2;D1_C4A2_cropped;Animal_1;Nose;H0;7831;7866
3;D1_C4A2_cropped;Animal_1;Nose;H0;7881;8046
4;D1_C4A2_cropped;Animal_1;Nose;H0;9988;10218
5;D1_C4A2_cropped;Animal_1;Nose;H0;10934;10957
6;D1_C4A2_cropped;Animal_1;Nose;H0;11108;11181
7;D1_C4A2_cropped;Animal_1;Nose;H0;11186;11187
8;D1_C4A2_cropped;Animal_1;Nose;H0;13281;13424
9;D1_C4A2_cropped;Animal_1;Nose;H0;13426;13426
10;D1_C4A2_cropped;Animal_1;Nose;H0;13490;13768
11;D1_C4A2_cropped;Animal_1;Nose;H0;13874;14004
12;D1_C4A2_cropped;Animal_1;Nose;H0;14015;14293
13;D1_C4A2_cropped;Animal_1;Nose;H0;17101;17332
14;D1_C4A2_cropped;Animal_1;Nose;H0;17776;17979
0;D1_C4A2_cropped;Animal_1;Nose;H7;902;1028
1;D1_C4A2_cropped;Animal_1;Nose;H7;1057;1061
2;D1_C4A2_cropped;Animal_1;Nose;H7;1066;1071
3;D1_C4A2_cropped;Animal_1;Nose;H7;1187;1210
4;D1_C4A2_cropped;Animal_1;Nose;H7;2839;2840
5;D1_C4A2_cropped;Animal_1;Nose;H7;2843;2864
6;D1_C4A2_cropped;Animal_1;Nose;H7;6294;6319
7;D1_C4A2_cropped;Animal_1;Nose;H7;8785;8859
0;D1_C4A2_cropped;Animal_1;Nose;H17;2001;2026
1;D1_C4A2_cropped;Animal_1;Nose;H17;3231;3237
2;D1_C4A2_cropped;Animal_1;Nose;H17;3334;3373
3;D1_C4A2_cropped;Animal_1;Nose;H17;3413;3414
4;D1_C4A2_cropped;Animal_1;Nose;H17;3416;3424
5;D1_C4A2_cropped;Animal_1;Nose;H17;3436;3437
6;D1_C4A2_cropped;Animal_1;Nose;H17;3443;3450
7;D1_C4A2_cropped;Animal_1;Nose;H17;3456;3457
8;D1_C4A2_cropped;Animal_1;Nose;H17;3500;3535
9;D1_C4A2_cropped;Animal_1;Nose;H17;3540;3604
10;D1_C4A2_cropped;Animal_1;Nose;H17;3607;3613
11;D1_C4A2_cropped;Animal_1;Nose;H17;3657;3670
12;D1_C4A2_cropped;Animal_1;Nose;H17;3837;3905
13;D1_C4A2_cropped;Animal_1;Nose;H17;3956;3957
14;D1_C4A2_cropped;Animal_1;Nose;H17;7515;7564
15;D1_C4A2_cropped;Animal_1;Nose;H17;7581;7582
16;D1_C4A2_cropped;Animal_1;Nose;H17;9671;9678
17;D1_C4A2_cropped;Animal_1;Nose;H17;9725;9763
18;D1_C4A2_cropped;Animal_1;Nose;H17;9768;9771
19;D1_C4A2_cropped;Animal_1;Nose;H17;15939;16066
20;D1_C4A2_cropped;Animal_1;Nose;H17;16879;16924
0;D1_C4A2_cropped;Animal_1;Nose;H1;4918;4970
1;D1_C4A2_cropped;Animal_1;Nose;H1;4975;5047
2;D1_C4A2_cropped;Animal_1;Nose;H1;5124;5125
3;D1_C4A2_cropped;Animal_1;Nose;H1;5136;5168
4;D1_C4A2_cropped;Animal_1;Nose;H1;8223;8223
5;D1_C4A2_cropped;Animal_1;Nose;H1;8225;8323
6;D1_C4A2_cropped;Animal_1;Nose;H1;8361;8380
7;D1_C4A2_cropped;Animal_1;Nose;H1;13144;13188
8;D1_C4A2_cropped;Animal_1;Nose;H1;17392;17490
9;D1_C4A2_cropped;Animal_1;Nose;H1;17568;17622
10;D1_C4A2_cropped;Animal_1;Nose;H1;17677;17677
11;D1_C4A2_cropped;Animal_1;Nose;H1;17679;17715
0;D1_C4A2_cropped;Animal_1;Nose;H12;2512;2600
1;D1_C4A2_cropped;Animal_1;Nose;H12;2708;2729
2;D1_C4A2_cropped;Animal_1;Nose;H12;7017;7031
3;D1_C4A2_cropped;Animal_1;Nose;H12;12223;12236
4;D1_C4A2_cropped;Animal_1;Nose;H12;12306;12331
0;D1_C4A2_cropped;Animal_1;Nose;H4;1576;1608
1;D1_C4A2_cropped;Animal_1;Nose;H4;2956;2982
2;D1_C4A2_cropped;Animal_1;Nose;H4;5787;5840
3;D1_C4A2_cropped;Animal_1;Nose;H4;12623;12683
4;D1_C4A2_cropped;Animal_1;Nose;H4;12827;12858
0;D1_C4A2_cropped;Animal_1;Nose;H10;360;434
1;D1_C4A2_cropped;Animal_1;Nose;H10;6797;6844
0;D1_C4A2_cropped;Animal_1;Nose;H5;1427;1492
1;D1_C4A2_cropped;Animal_1;Nose;H5;2916;2937
2;D1_C4A2_cropped;Animal_1;Nose;H5;5864;5958
3;D1_C4A2_cropped;Animal_1;Nose;H5;12760;12775
0;D1_C4A2_cropped;Animal_1;Nose;H9;590;630
1;D1_C4A2_cropped;Animal_1;Nose;H9;633;644
2;D1_C4A2_cropped;Animal_1;Nose;H9;6545;6576
3;D1_C4A2_cropped;Animal_1;Nose;H9;6743;6766
0;D1_C4A2_cropped;Animal_1;Nose;H15;2235;2265
1;D1_C4A2_cropped;Animal_1;Nose;H15;7296;7314
2;D1_C4A2_cropped;Animal_1;Nose;H15;11716;11753
3;D1_C4A2_cropped;Animal_1;Nose;H15;16459;16492
0;D1_C4A2_cropped;Animal_1;Nose;H16;2045;2095
1;D1_C4A2_cropped;Animal_1;Nose;H16;2099;2107
2;D1_C4A2_cropped;Animal_1;Nose;H16;7361;7378
3;D1_C4A2_cropped;Animal_1;Nose;H16;9498;9553
4;D1_C4A2_cropped;Animal_1;Nose;H16;16313;16369
5;D1_C4A2_cropped;Animal_1;Nose;H16;16404;16411
0;D1_C4A2_cropped;Animal_1;Nose;H6;1239;1365
1;D1_C4A2_cropped;Animal_1;Nose;H6;1376;1404
2;D1_C4A2_cropped;Animal_1;Nose;H6;2878;2897
3;D1_C4A2_cropped;Animal_1;Nose;H6;5981;6018
4;D1_C4A2_cropped;Animal_1;Nose;H6;6173;6198
5;D1_C4A2_cropped;Animal_1;Nose;H6;8626;8762
0;D1_C4A2_cropped;Animal_1;Nose;H19;1762;1800
1;D1_C4A2_cropped;Animal_1;Nose;H19;1886;1915
2;D1_C4A2_cropped;Animal_1;Nose;H19;3160;3162
3;D1_C4A2_cropped;Animal_1;Nose;H19;4338;4412
4;D1_C4A2_cropped;Animal_1;Nose;H19;7765;7808
5;D1_C4A2_cropped;Animal_1;Nose;H19;9882;9907
6;D1_C4A2_cropped;Animal_1;Nose;H19;9916;9959
7;D1_C4A2_cropped;Animal_1;Nose;H19;10829;10848
8;D1_C4A2_cropped;Animal_1;Nose;H19;10912;10922
9;D1_C4A2_cropped;Animal_1;Nose;H19;14364;14408
10;D1_C4A2_cropped;Animal_1;Nose;H19;14413;14446
11;D1_C4A2_cropped;Animal_1;Nose;H19;14449;14449
12;D1_C4A2_cropped;Animal_1;Nose;H19;14452;14544
13;D1_C4A2_cropped;Animal_1;Nose;H19;14588;14588
14;D1_C4A2_cropped;Animal_1;Nose;H19;14591;15573
15;D1_C4A2_cropped;Animal_1;Nose;H19;15691;15763
16;D1_C4A2_cropped;Animal_1;Nose;H19;17016;17068
0;D1_C4A2_cropped;Animal_1;Nose;H11;160;166
1;D1_C4A2_cropped;Animal_1;Nose;H11;170;179
2;D1_C4A2_cropped;Animal_1;Nose;H11;332;359
3;D1_C4A2_cropped;Animal_1;Nose;H11;6870;6930
0;D1_C4A2_cropped;Animal_1;Nose;H3;3005;3044
1;D1_C4A2_cropped;Animal_1;Nose;H3;5562;5592
2;D1_C4A2_cropped;Animal_1;Nose;H3;5682;5767
3;D1_C4A2_cropped;Animal_1;Nose;H3;12874;12965
4;D1_C4A2_cropped;Animal_1;Nose;H3;13001;13034
0;D1_C4A2_cropped;Animal_1;Nose;H2;5266;5348
1;D1_C4A2_cropped;Animal_1;Nose;H2;5350;5350
2;D1_C4A2_cropped;Animal_1;Nose;H2;5355;5390
3;D1_C4A2_cropped;Animal_1;Nose;H2;5392;5392
4;D1_C4A2_cropped;Animal_1;Nose;H2;5426;5454
5;D1_C4A2_cropped;Animal_1;Nose;H2;8440;8477
6;D1_C4A2_cropped;Animal_1;Nose;H2;13053;13123
0;D1_C4A3_cropped;Animal_1;Nose;H7;7188;7283
1;D1_C4A3_cropped;Animal_1;Nose;H7;8114;8117
2;D1_C4A3_cropped;Animal_1;Nose;H7;8294;8474
0;D1_C4A3_cropped;Animal_1;Nose;H10;8853;8860
0;D1_C4A3_cropped;Animal_1;Nose;H3;4757;4780
1;D1_C4A3_cropped;Animal_1;Nose;H3;4804;4804
2;D1_C4A3_cropped;Animal_1;Nose;H3;10454;10505
0;D1_C4A3_cropped;Animal_1;Nose;H12;9134;9143
1;D1_C4A3_cropped;Animal_1;Nose;H12;9164;9248
0;D1_C4A3_cropped;Animal_1;Nose;H2;2447;3758
1;D1_C4A3_cropped;Animal_1;Nose;H2;4151;4178
2;D1_C4A3_cropped;Animal_1;Nose;H2;4197;4209
3;D1_C4A3_cropped;Animal_1;Nose;H2;4249;4509
4;D1_C4A3_cropped;Animal_1;Nose;H2;4703;4756
5;D1_C4A3_cropped;Animal_1;Nose;H2;10520;10551
6;D1_C4A3_cropped;Animal_1;Nose;H2;10565;10588
0;D1_C4A3_cropped;Animal_1;Nose;H4;4828;4873
1;D1_C4A3_cropped;Animal_1;Nose;H4;6177;6267
2;D1_C4A3_cropped;Animal_1;Nose;H4;6272;6274
3;D1_C4A3_cropped;Animal_1;Nose;H4;10388;10439
0;D1_C4A3_cropped;Animal_1;Nose;H0;10880;11047
1;D1_C4A3_cropped;Animal_1;Nose;H0;11049;12601
0;D1_C4A3_cropped;Animal_1;Nose;H16;5090;5271
1;D1_C4A3_cropped;Animal_1;Nose;H16;5357;5401
2;D1_C4A3_cropped;Animal_1;Nose;H16;5504;5506
3;D1_C4A3_cropped;Animal_1;Nose;H16;5510;5510
4;D1_C4A3_cropped;Animal_1;Nose;H16;5518;5523
5;D1_C4A3_cropped;Animal_1;Nose;H16;9435;9531
6;D1_C4A3_cropped;Animal_1;Nose;H16;9538;9549
0;D1_C4A3_cropped;Animal_1;Nose;H6;7294;7505
1;D1_C4A3_cropped;Animal_1;Nose;H6;7515;7519
2;D1_C4A3_cropped;Animal_1;Nose;H6;7522;7549
3;D1_C4A3_cropped;Animal_1;Nose;H6;7551;7561
4;D1_C4A3_cropped;Animal_1;Nose;H6;7564;7593
5;D1_C4A3_cropped;Animal_1;Nose;H6;7661;7894
6;D1_C4A3_cropped;Animal_1;Nose;H6;7928;8084
7;D1_C4A3_cropped;Animal_1;Nose;H6;8087;8102
8;D1_C4A3_cropped;Animal_1;Nose;H6;8110;8111
0;D1_C4A3_cropped;Animal_1;Nose;H1;10640;10828
0;D1_C4A3_cropped;Animal_1;Nose;H9;8750;8816
0;D1_C4A3_cropped;Animal_1;Nose;H17;6635;6663
1;D1_C4A3_cropped;Animal_1;Nose;H17;6672;6677
2;D1_C4A3_cropped;Animal_1;Nose;H17;6682;6683
3;D1_C4A3_cropped;Animal_1;Nose;H17;6771;6786
4;D1_C4A3_cropped;Animal_1;Nose;H17;9868;9869
5;D1_C4A3_cropped;Animal_1;Nose;H17;9874;9937
0;D1_C4A3_cropped;Animal_1;Nose;H5;5658;5744
1;D1_C4A3_cropped;Animal_1;Nose;H5;5953;6000
2;D1_C4A3_cropped;Animal_1;Nose;H5;10217;10283
0;D1_C4A3_cropped;Animal_1;Nose;H8;6993;7070
1;D1_C4A3_cropped;Animal_1;Nose;H8;8510;8604
2;D1_C4A3_cropped;Animal_1;Nose;H8;8629;8656
0;D1_C9A1_cropped;Animal_1;Nose;H2;5676;5723
0;D1_C9A1_cropped;Animal_1;Nose;H4;2073;2124
0;D1_C9A1_cropped;Animal_1;Nose;H14;743;817
1;D1_C9A1_cropped;Animal_1;Nose;H14;2551;2585
0;D1_C9A1_cropped;Animal_1;Nose;H8;1583;1603
0;D1_C9A1_cropped;Animal_1;Nose;H10;2915;2924
0;D1_C9A1_cropped;Animal_1;Nose;H15;840;883
0;D1_C9A1_cropped;Animal_1;Nose;H12;597;655
1;D1_C9A1_cropped;Animal_1;Nose;H12;2755;2777
0;D1_C9A1_cropped;Animal_1;Nose;H6;1769;1807
1;D1_C9A1_cropped;Animal_1;Nose;H6;1818;1853
0;D1_C9A1_cropped;Animal_1;Nose;H13;678;719
1;D1_C9A1_cropped;Animal_1;Nose;H13;2604;2629
2;D1_C9A1_cropped;Animal_1;Nose;H13;2648;2657
3;D1_C9A1_cropped;Animal_1;Nose;H13;2709;2730
0;D1_C9A1_cropped;Animal_1;Nose;H18;997;1010
0;D1_C9A1_cropped;Animal_1;Nose;H7;1666;1692
1;D1_C9A1_cropped;Animal_1;Nose;H7;1733;1754
0;D1_C9A1_cropped;Animal_1;Nose;H0;3684;4164
1;D1_C9A1_cropped;Animal_1;Nose;H0;4220;4680
2;D1_C9A1_cropped;Animal_1;Nose;H0;4814;5059
3;D1_C9A1_cropped;Animal_1;Nose;H0;5082;5265
4;D1_C9A1_cropped;Animal_1;Nose;H0;5906;6037
5;D1_C9A1_cropped;Animal_1;Nose;H0;6049;6157
6;D1_C9A1_cropped;Animal_1;Nose;H0;6159;6167
7;D1_C9A1_cropped;Animal_1;Nose;H0;6173;6279
8;D1_C9A1_cropped;Animal_1;Nose;H0;6405;6406
9;D1_C9A1_cropped;Animal_1;Nose;H0;6409;6854
10;D1_C9A1_cropped;Animal_1;Nose;H0;6922;6923
11;D1_C9A1_cropped;Animal_1;Nose;H0;7024;7414
12;D1_C9A1_cropped;Animal_1;Nose;H0;7419;7420
13;D1_C9A1_cropped;Animal_1;Nose;H0;7422;7426
14;D1_C9A1_cropped;Animal_1;Nose;H0;7428;7841
15;D1_C9A1_cropped;Animal_1;Nose;H0;8041;8116
16;D1_C9A1_cropped;Animal_1;Nose;H0;8118;8184
17;D1_C9A1_cropped;Animal_1;Nose;H0;8187;8719
18;D1_C9A1_cropped;Animal_1;Nose;H0;8972;9133
19;D1_C9A1_cropped;Animal_1;Nose;H0;9166;9231
20;D1_C9A1_cropped;Animal_1;Nose;H0;9233;9248
21;D1_C9A1_cropped;Animal_1;Nose;H0;9251;9252
22;D1_C9A1_cropped;Animal_1;Nose;H0;9254;9296
23;D1_C9A1_cropped;Animal_1;Nose;H0;9463;9699
24;D1_C9A1_cropped;Animal_1;Nose;H0;9708;9824
25;D1_C9A1_cropped;Animal_1;Nose;H0;9837;9958
26;D1_C9A1_cropped;Animal_1;Nose;H0;9966;9971
27;D1_C9A1_cropped;Animal_1;Nose;H0;9974;9979
28;D1_C9A1_cropped;Animal_1;Nose;H0;9986;10025
29;D1_C9A1_cropped;Animal_1;Nose;H0;10045;10060
0;D1_C9A1_cropped;Animal_1;Nose;H19;1074;1178
1;D1_C9A1_cropped;Animal_1;Nose;H19;3265;3299
2;D1_C9A1_cropped;Animal_1;Nose;H19;3353;3393
3;D1_C9A1_cropped;Animal_1;Nose;H19;5304;5366
4;D1_C9A1_cropped;Animal_1;Nose;H19;5371;5372
5;D1_C9A1_cropped;Animal_1;Nose;H19;5463;5487
6;D1_C9A1_cropped;Animal_1;Nose;H19;6348;6366
7;D1_C9A1_cropped;Animal_1;Nose;H19;7918;8009
0;D1_C9A1_cropped;Animal_1;Nose;H5;1897;2015
1;D1_C9A1_cropped;Animal_1;Nose;H5;2028;2047
0;D1_C9A1_cropped;Animal_1;Nose;H11;335;408
1;D1_C9A1_cropped;Animal_1;Nose;H11;450;508
2;D1_C9A1_cropped;Animal_1;Nose;H11;2798;2843
0;D1_C9A1_cropped;Animal_1;Nose;H9;3036;3053
0;D1_C9A1_cropped;Animal_1;Nose;H1;4723;4754
1;D1_C9A1_cropped;Animal_1;Nose;H1;5740;5836
2;D1_C9A1_cropped;Animal_1;Nose;H1;8879;8939
3;D1_C9A1_cropped;Animal_1;Nose;H1;9398;9442
0;D1_C9A2_cropped;Animal_1;Nose;H14;4566;4606
1;D1_C9A2_cropped;Animal_1;Nose;H14;9529;9559
2;D1_C9A2_cropped;Animal_1;Nose;H14;15921;15942
3;D1_C9A2_cropped;Animal_1;Nose;H14;17871;17912
0;D1_C9A2_cropped;Animal_1;Nose;H15;4296;4410
1;D1_C9A2_cropped;Animal_1;Nose;H15;6540;6581
2;D1_C9A2_cropped;Animal_1;Nose;H15;9310;9385
3;D1_C9A2_cropped;Animal_1;Nose;H15;12043;12068
4;D1_C9A2_cropped;Animal_1;Nose;H15;15798;15832
0;D1_C9A2_cropped;Animal_1;Nose;H2;2736;2739
1;D1_C9A2_cropped;Animal_1;Nose;H2;2742;2809
2;D1_C9A2_cropped;Animal_1;Nose;H2;8451;8533
3;D1_C9A2_cropped;Animal_1;Nose;H2;11170;11223
4;D1_C9A2_cropped;Animal_1;Nose;H2;14837;14880
5;D1_C9A2_cropped;Animal_1;Nose;H2;17261;17306
0;D1_C9A2_cropped;Animal_1;Nose;H12;4762;4818
1;D1_C9A2_cropped;Animal_1;Nose;H12;4821;4830
2;D1_C9A2_cropped;Animal_1;Nose;H12;7052;7053
3;D1_C9A2_cropped;Animal_1;Nose;H12;7062;7078
4;D1_C9A2_cropped;Animal_1;Nose;H12;9852;9890
5;D1_C9A2_cropped;Animal_1;Nose;H12;13778;13803
6;D1_C9A2_cropped;Animal_1;Nose;H12;16103;16126
0;D1_C9A2_cropped;Animal_1;Nose;H19;3414;3512
1;D1_C9A2_cropped;Animal_1;Nose;H19;6251;6293
2;D1_C9A2_cropped;Animal_1;Nose;H19;11554;11579
3;D1_C9A2_cropped;Animal_1;Nose;H19;12493;12557
4;D1_C9A2_cropped;Animal_1;Nose;H19;15296;15387
0;D1_C9A2_cropped;Animal_1;Nose;H5;1952;2062
1;D1_C9A2_cropped;Animal_1;Nose;H5;2096;2186
2;D1_C9A2_cropped;Animal_1;Nose;H5;8025;8081
3;D1_C9A2_cropped;Animal_1;Nose;H5;10867;10906
4;D1_C9A2_cropped;Animal_1;Nose;H5;14548;14608
5;D1_C9A2_cropped;Animal_1;Nose;H5;17034;17067
0;D1_C9A2_cropped;Animal_1;Nose;H11;9968;10016
1;D1_C9A2_cropped;Animal_1;Nose;H11;13889;13942
2;D1_C9A2_cropped;Animal_1;Nose;H11;16191;16231
0;D1_C9A2_cropped;Animal_1;Nose;H6;1672;1701
1;D1_C9A2_cropped;Animal_1;Nose;H6;1706;1714
2;D1_C9A2_cropped;Animal_1;Nose;H6;1755;1846
3;D1_C9A2_cropped;Animal_1;Nose;H6;7924;7992
4;D1_C9A2_cropped;Animal_1;Nose;H6;10792;10834
5;D1_C9A2_cropped;Animal_1;Nose;H6;14381;14442
6;D1_C9A2_cropped;Animal_1;Nose;H6;16907;16954
0;D1_C9A2_cropped;Animal_1;Nose;H18;3946;3993
1;D1_C9A2_cropped;Animal_1;Nose;H18;4004;4004
2;D1_C9A2_cropped;Animal_1;Nose;H18;4013;4060
3;D1_C9A2_cropped;Animal_1;Nose;H18;8920;8952
4;D1_C9A2_cropped;Animal_1;Nose;H18;8957;8978
5;D1_C9A2_cropped;Animal_1;Nose;H18;12875;12904
6;D1_C9A2_cropped;Animal_1;Nose;H18;12907;12907
7;D1_C9A2_cropped;Animal_1;Nose;H18;12909;12910
8;D1_C9A2_cropped;Animal_1;Nose;H18;15540;15572
0;D1_C9A2_cropped;Animal_1;Nose;H4;5427;5488
1;D1_C9A2_cropped;Animal_1;Nose;H4;8102;8172
2;D1_C9A2_cropped;Animal_1;Nose;H4;11045;11080
3;D1_C9A2_cropped;Animal_1;Nose;H4;11083;11086
4;D1_C9A2_cropped;Animal_1;Nose;H4;11089;11098
5;D1_C9A2_cropped;Animal_1;Nose;H4;14641;14693
0;D1_C9A2_cropped;Animal_1;Nose;H13;4655;4677
1;D1_C9A2_cropped;Animal_1;Nose;H13;4682;4710
2;D1_C9A2_cropped;Animal_1;Nose;H13;6732;6808
3;D1_C9A2_cropped;Animal_1;Nose;H13;6850;6865
4;D1_C9A2_cropped;Animal_1;Nose;H13;9687;9691
5;D1_C9A2_cropped;Animal_1;Nose;H13;9693;9735
